Sınav Yılı,Sayfa Dosyası,Soru No,Soru Metni,Ana Konu,Soru Tipi
ALES2_sorular-2,page_6.png,13,"A ve B kümelerinin eleman sayılarıyla ilgili s(A) = 3∙s(B \ A) ve s(A ∪ B) = 2∙s(B \ A) + 8 eşitlikleri verilmiştir. Buna göre, s(A ∪ B) kaçtır?",Kümeler,Salt İşlem
ALES2_sorular-2,page_6.png,14,Hem 4 hem de 6 ile tam bölünebilen iki basamaklı doğal sayılardan kaç tanesi 24 ile tam bölünmez?,Sayılar Teorisi,Salt İşlem
ALES2_sorular-2,page_6.png,15,"Bir ofiste 48 kişi çalışmaktadır. Çayını şekersiz içenlerin sayısı, çayında 1 küp şeker kullananların sayısından 4 fazladır. Tüm çalışanlar birer bardak çay içmiş ve toplam 46 küp şeker kullanılmıştır. Çayında 2 küp şeker kullanan çalışan sayısı kaçtır?",Denklem Kurma Problemleri,Problemler
ALES2_sorular-2,page_6.png,16,"Ayşe 3 kg armut ve 2 kg elma için 7 TL ödemiştir. Burak 4 kg elma ve 2 kg üzüm için 13 TL ödemiştir. Can 2 kg armut ve 2 kg üzüm için 11 TL ödemiştir. Buna göre, manavda 1 kg elmanın fiyatı kaç TL'dir?",Denklem Kurma Problemleri,Problemler
ALES2_sorular-2,page_7.png,17,"Ahmet uses 20 ıslak mendil, 1/5'i kuruyor, 4 daha kullanıyor. Son durumda 40 ıslak mendil kaldığına göre, başlangıçta pakette kaç mendil vardı?",Kesir Problemleri,Problemler
ALES2_sorular-2,page_7.png,18,"Zeynep, 2 ürünü %25 indirimle toplam 165 TL'ye alıyor. Etiket fiyatları 40, 60, 120, 200 TL olan 4 üründen seçiyor. Zeynep'in seçmediği iki ürünün etiket fiyatları toplamı kaç TL'dir?",Yüzde Problemleri,Problemler
ALES2_sorular-2,page_7.png,19,"A, B, C, D, E farklı rakamlar. 5 A, 4 B, 3 C, 2 D ve 1 E ile yazılabilecek en büyük sayının onlar basamağındaki rakam hangisi olamaz?",Sayı Basamakları,Yeni Nesil Mantık
ALES2_sorular-2,page_7.png,20,"6 çalışan 6 gün boyunca her gün farklı bir kişinin fazla mesai yapacağı bir liste veriliyor. Verilen listeye göre, salı günü fazla mesai yapacak olan kişi kimdir?",Sözel Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_8.png,21,"Aynı yol üzerindeki beş akaryakıt istasyonu arasındaki uzaklıklar tablosu verilmiştir. D istasyonunun 4. istasyon olduğu bilindiğine göre, istasyonların yol üzerindeki doğru sıralaması nedir?",Sayısal Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_8.png,22,"Semih'in dosyasındaki 4'ü çizgili, 6'sı çizgisiz toplam 10 kağıttan rastgele seçtiği 3 kağıdın da çizgisiz olma olasılığı kaçtır?",Olasılık,Problemler
ALES2_sorular-2,page_8.png,23,"Verilen tabloya göre, A ülkesinin sporcularından kaçı yüzme branşında yarışmıştır?",Tablo Okuma,Tablo/Grafik Okuma
ALES2_sorular-2,page_8.png,24,"A ülkesinin atletizm sporcu sayısı ile B ülkesinin güreş sporcu sayısı eşitse, bu iki ülkeden olimpiyata katılan toplam sporcu sayısı kaçtır?",Tablo Okuma,Tablo/Grafik Okuma
ALES2_sorular-2,page_9.png,25,Oyun kurallarına uymayan bağlantı tespiti.,Sayısal Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_9.png,26,Verilen kurallara göre oyunun sonucunda alt sıraya ulaşılan rakamı bulma.,Sayısal Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_10.png,27,"Mutfaktaki kaşık, bıçak ve çatalların toplam sayısı 220 olduğuna göre, bıçak sayısı kaçtır? (Kaşık = 2*Bıçak + 4, Bıçak = Çatal + 4)",Sayı Problemleri,Problemler
ALES2_sorular-2,page_10.png,28,"Çatalların sayısı Ç ise kaşıkların sayısı Ç cinsinden aşağıdakilerden hangisidir? (Kaşık = 2*Bıçak + 4, Bıçak = Çatal + 4)",Cebirsel İfadeler / Denklem Kurma,Problemler
ALES2_sorular-2,page_11.png,29,15 kilim yapımı için kullanılan pamukla kaç tane halı yapılır?,Oran Orantı Problemleri,Problemler
ALES2_sorular-2,page_11.png,30,900 kg pamukla 12 halı ve kalanla kilim yapılıyor. Kilim satışından kaç TL gelir elde edilir?,Oran Orantı Problemleri,Problemler
ALES2_sorular-2,page_11.png,31,800 kg pamukla halı ve kilim yapılıp toplam 19500 TL gelir elde edildi. Kaç tane kilim yapılmıştır?,Denklem Kurma Problemleri,Problemler
ALES2_sorular-2,page_12.png,32,Alarm 06:00'da 5 dakikalık erteleme süresiyle kurulmuş ve durdurulmamış. 10. çalmaya başlama zamanı nedir?,Zaman Problemleri,Problemler
ALES2_sorular-2,page_12.png,33,"Alarm 07:00'de kurulmuş, durdurulmamış. Birkaç ertelemeden sonra 08:00'de tekrar çalmaya başlamış. Erteleme süresi aşağıdakilerden hangisi olamaz?",Zaman Problemleri,Problemler
ALES2_sorular-2,page_12.png,34,"Erteleme süreleri 6 ve 8 dakika olan iki alarmın bulunduğu telefonda, ilk alarm çalmaya başladıktan sonra alarmlar hiç durdurulmamıştır. Hangi saatler arasında telefon ilk kez iki dakika boyunca çalmıştır?",Zaman Problemleri,Yeni Nesil Mantık
ALES2_sorular-2,page_13.png,35,"8 saatten az uyuyanların sayısı, ankete katılan kişi sayısının % 60'ı ise, 8 saat ve daha fazla uyuyan erkek sayısı kaçtır?",Yüzde Problemleri,Problemler
ALES2_sorular-2,page_13.png,36,"Kadınların dörtte biri (1/4) 6 ile 8 saat arasında uyuyorsa, toplam erkek sayısı kaçtır?",Kesir Problemleri,Problemler
ALES2_sorular-2,page_13.png,37,"Kadın ve erkek sayıları eşitse, 6-8 saat arası uyuyan kadınlar, toplam kadınların yüzde kaçıdır?",Yüzde Problemleri,Problemler
ALES2_sorular-2,page_14.png,38,"İlk sayı 76 ise, kurala göre beşinci sayı kaçtır?",Sayısal Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_14.png,39,"Altıncı sayı 26 ise, kurala göre birinci sayının rakamları çarpımı kaçtır?",Sayısal Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_14.png,40,"İkinci sayı üçüncü sayıdan 63 fazlaysa, kurala göre ilk sayının rakamları çarpımı kaçtır?",Sayısal Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_15.png,41,"26, 54, 71 sayıları için tanımlanan (x+) işleminin sonucu kaçtır?",Yeni Nesil İşlem Tanımı,Salt İşlem
ALES2_sorular-2,page_15.png,42,"AB, 48, 37 sayıları için (x+) işlemi 390 olduğuna göre A•B çarpımı kaçtır?",Yeni Nesil İşlem Tanımı,Problemler
ALES2_sorular-2,page_15.png,43,"A4, 3B sayıları için (x+) işlemi 1C3 olduğuna göre A+C toplamı kaçtır?",Yeni Nesil İşlem Tanımı,Problemler
ALES2_sorular-2,page_16.png,44,"ABC üçgeninde m(CAB)=100°, m(BCA)=32°, BD ve DE açıortay olduğuna göre m(DEC)=x kaç derecedir?",Üçgenlerde Açılar,Salt İşlem
ALES2_sorular-2,page_16.png,45,"ABC üçgeninde D, E, F noktaları kenarlar üzerindedir. |AD|=|DE|=|EB| ve |BF|=2|FC|'dir. DEF üçgeninin alanı 14 birimkare olduğuna göre, ABC üçgeninin alanı kaç birimkaredir?",Üçgenlerde Alan,Problemler
ALES2_sorular-2,page_16.png,46,"ABCD dikdörtgen, AKLM kare, NBCO kare. |AK|=4 birim, |CB|=9 birim, |AB|=17 birim olduğuna göre |OL|=x kaç birimdir?",Geometrik Şekiller,Problemler
ALES2_sorular-2,page_16.png,47,"ABCDE beşgeninde m(EAF)=m(FAB), m(FBA)=m(FBC), m(DEA)=80°, m(EDC)=120°, m(DCB)=124° olduğuna göre m(AFB)=x kaç derecedir?",Çokgenlerde Açılar,Salt İşlem
ALES2_sorular-2,page_17.png,48,"Çemberde açılar sorusu: çap [AB], CE doğru parçası [AB] ile D noktasında kesişiyor, |CB|=|BD|, m(BCE)=56° ise m(CEB)=x kaç derecedir?",Geometri (Çemberde Açılar),Salt İşlem
ALES2_sorular-2,page_17.png,49,Beşer tane birim küpten oluşmuş cisimlerden hangisinin yüzey alanı diğer dördünden farklıdır?,"Geometri (Katı Cisimler, Yüzey Alanı)",Yeni Nesil Mantık
ALES2_sorular-2,page_17.png,50,"Turistik bir bölgede selfie çeken Berna'nın telefon ile özçekim yaptığı anın görünümü verilmiş, özçekim fotoğrafı hangisi olabilir?","Görsel Akıl Yürütme (Perspektif, Ayna Görüntüsü)",Yeni Nesil Mantık
ALES2_sorular-2,page_18.png,1,Sosyolojik edebiyat eleştirisiyle ilgili metinde boşlukları anlam bütünlüğüne uygun şekilde tamamlama.,Cümle Tamamlama,Paragraf
ALES2_sorular-2,page_18.png,2,İnsan dilinin derinlikleri ve işlevleriyle ilgili metinde boşlukları anlam bütünlüğüne uygun şekilde tamamlama.,Cümle Tamamlama,Paragraf
ALES2_sorular-2,page_18.png,3,Cooley'nin ayna-benlik kuramıyla ilgili metinde boşluğu anlam bütünlüğüne uygun şekilde tamamlama.,Cümle Tamamlama,Paragraf
ALES2_sorular-2,page_19.png,4,"Yalnız seyahat etmenin faydaları, başkalarının beklentileri doğrultusunda şekillenme ve kendi benliğine odaklanma üzerine bir paragraf verilmiş ve paragraftan çıkarılamayacak yargı soruluyor.",Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_19.png,5,"Günümüzde nesnelerin bağlamının değişmesi, tüketicinin nesneyle ilişkisi ve markaların bu durumu nasıl yönettiği üzerine bir paragraf verilmiş ve paragraftan çıkarılamayacak yargı soruluyor.",Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_20.png,6,Vecihi Bey'in Milli Mücadele sırasında savaş uçağı enkazlarından topladığı parçalarla uçak üretip sertifika alamadığı ve izinsiz uçuş yaptığı bilgisine dayanarak kesin yargı çıkarımı.,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_20.png,7,UNESCO tarafından edebiyat kenti seçilen Melbourne'da düzenlenecek edebiyat festivali hakkında verilen metinden kesin yargı çıkarımı.,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_20.png,8,Konya Ovası'nda toprak ve suyun kontrolsüz kullanımı nedeniyle tarımın geleceğinin tehlikeye girmesi hakkındaki metinden kesin yargı çıkarımı.,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_20.png,9,Verilen numaralı sözleri anlamlı ve kurallı bir cümle oluşturacak biçimde sıralayarak baştan üçüncü olan sözü bulma.,Sözel Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_21.png,10,Numaralanmış sözler anlamlı ve kurallı bir cümle oluşturacak biçimde sıralandığında baştan dördüncü olacak sözü bulunuz.,Sözel Mantık,Paragraf
ALES2_sorular-2,page_21.png,11,Numaralanmış cümleler anlamlı bir bütün oluşturacak biçimde sıralandığında baştan üçüncü olacak cümleyi bulunuz.,Sözel Mantık,Paragraf
ALES2_sorular-2,page_21.png,12,Numaralanmış cümleler anlamlı bir bütün oluşturacak biçimde sıralandığında baştan dördüncü olacak cümleyi bulunuz.,Sözel Mantık,Paragraf
ALES2_sorular-2,page_21.png,13,Numaralanmış cümlelerin anlamlı bir bütün oluşturması için hangilerinin birbiriyle yer değiştirmesi gerektiğini bulunuz.,Sözel Mantık,Paragraf
ALES2_sorular-2,page_22.png,14,Don Kişot'u Kim Öldürdü? filmi ve yönetmen Toby hakkında verilen yargılardan hangilerinin doğru olduğunu bulunuz.,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_22.png,15,Tohum ekme zamanı ve bitki gelişimi hakkında verilen yargılardan hangilerinin doğru olduğunu bulunuz.,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_22.png,16,Kübizm ve modern sanat hakkındaki paragrafta anlam bütünlüğünü bozan cümleyi bulunuz.,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_22.png,17,Osmanlı Devleti'nin kültür politikaları ve aristokrasi hakkındaki paragrafta anlam bütünlüğünü bozan cümleyi bulunuz.,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_23.png,18,"Bir yazarın, okurun sınırlı bir kitaplığı olmasına rağmen her yıl aynı kitapları okumasını öğütlemesi ve bu önerinin alt metnindeki düşünceler hakkında bir paragraf.",Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_23.png,19,"Antropolog Gordillo'nun, modern toplumlarda geçmişin 'yabancı bir ülke' gibi ele alınmasını ve bunun nedenlerini anlatan bir paragraf.",Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_23.png,20,"Eserlerdeki kötülük teması ve yazarların bu kötülüğü nasıl ele aldığı, gerçek yaşamda kötünün adının olmaması üzerine bir paragraf.",Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_23.png,21,"Düyazayazıcı'nın anlatım teknikleri, okuyucu üzerindeki etkisi, Türk öykücülüğündeki yeri ve özgün üslubu hakkında bir paragraf.",Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_24.png,22,Kentle ilgili verilen parçadan hareketle hangisinin söylenemeyeceği sorulmaktadır.,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_24.png,23,Makoto Shinkai'nin 'Senin Adın' filmiyle ilgili verilen parçadan hareketle hangisinin söylenebileceği sorulmaktadır.,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_25.png,24,"Pietro Mascagni'nin hayatı ve kariyeri ile ilgili paragraf verilmiştir, paragraftan hangisinin *çıkarılamayacağı* sorulmaktadır.",Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_25.png,25,"Uydular ve yapay zeka kullanarak yoksulluk içindeki bölgeleri tespit etmeyi amaçlayan bir sistemin anlatıldığı paragraf verilmiştir, bu sistemle ilgili hangisinin *söylenebileceği* sorulmaktadır.",Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_26.png,26,"19. yüzyılda İngiltere'de bilim eğitimi ile klasik eğitim arasındaki tartışmayı konu alan bir parçaya göre, aşağıdakilerden hangisinin söylenemeyeceği sorulmaktadır.",Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_26.png,27,"Deneme yazarının çalışma biçimini ve özelliklerini anlatan bir parçaya göre, aşağıdakilerden hangisinin deneme yazarının özelliklerinden biri olmadığı sorulmaktadır.",Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_27.png,28,Bu parçaya göre aşağıdakilerden hangisi Dublin'in James Joyce üzerindeki etkilerinden biri değildir?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_28.png,29,Bu parçadan hareketle aşağıdakilerin hangisine ulaşılabilir?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_28.png,30,Bu parçadaki altı çizili ifadenin anlamca karşılığı aşağıdakilerden hangisidir?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_29.png,31,Bu parçaya göre aşağıdakilerden hangisi söylenebilir?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_29.png,32,Bu parçada altı çizili sözle Avrupa dışı kültürel etkilerle ilgili anlatılmak istenen aşağıdakilerden hangisidir?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_30.png,33,Aşağıdakilerden hangisi Gerçek adlı parçada açıklanan yöntemlerden birini ifade etmek için kullanılamaz?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_30.png,34,"Hikâye adlı parçada söz edilen kötülüğün gerçekleşmesi, Gerçek adlı parçada açıklanan yollardan hangisiyle örtüşmektedir?",Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_30.png,35,Hikâye adlı parçada geçen altı çizili sözle anlatılmak istenen aşağıdakilerden hangisidir?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_31.png,36,Bu parçadan ulaşılabilecek en kapsamlı yargı aşağıdakilerden hangisidir?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_31.png,37,Bu parçadan hareketle imgeyle ilgili aşağıdakilerin hangisine ulaşılamaz?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_31.png,38,Yukarıda numaralanmış sorulardan hangilerinin cevabı bu parçada yoktur?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_32.png,39,Bu parçadan hareketle aşağıdakilerin hangisine ulaşılabilir?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_32.png,40,Aşağıdakilerden hangisi bu parçada söz edilen yaşam standardı göstergelerinden biri değildir?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_32.png,41,Bu parçadaki altı çizili sözle anlatılmak istenen aşağıdakilerden hangisidir?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_33.png,42,Verilen seçeneklerdeki sorulardan hangisinin cevabı parçada bulunmaktadır?,Paragrafta Anlam,Paragraf
ALES2_sorular-2,page_34.png,43,"Murat, Orçun, Seher adlı kişilerden hangileri kimya dersinde başarılı olmuştur?",Sözel Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_34.png,44,Aşağıdakilerden hangisi kesin olarak yanlıştır?,Sözel Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_34.png,45,"En az üç derste başarılı olan öğrencilere belge verilmiştir. Murat, Neslihan, Seher adlı kişilerden hangilerine belge verilmiştir?",Sözel Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_34.png,46,Peri’nin toplam üç derste başarılı olduğu biliniyorsa aşağıdakilerden hangisi doğrudur?,Sözel Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_35.png,47,"Bozcaada, Eğriboz ve Rodos gemilerinden hangileri limana ikinci sırada yanaşmış olabilir?",Sözel Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_35.png,48,Aşağıdakilerden hangisi kesin olarak doğrudur?,Sözel Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_35.png,49,Aşağıdaki gemi çiftlerinden hangisi limana art arda yanaşmış olamaz?,Sözel Mantık,Yeni Nesil Mantık
ALES2_sorular-2,page_35.png,50,"Aşağıdakilerden hangisinin bilinmesi, tüm gemilerin yanaşma sıralarının tam olarak belirlenebilmesi için yeterlidir?",Sözel Mantık,Yeni Nesil Mantık
ALES2_sorular-3,page_3.png,1,(1/2 + 3/4) / (7/8 - 5/6),Rasyonel Sayılar,Salt İşlem
ALES2_sorular-3,page_3.png,2,(5^5 + 10^5) / (9*5^4 + 10*5^3),Üslü Sayılar,Salt İşlem
ALES2_sorular-3,page_3.png,3,√45 / (√20 - 1/√5),Köklü Sayılar,Salt İşlem
ALES2_sorular-3,page_3.png,4,((10! / 8!) - 15) / (10 - 3),Faktöriyel,Salt İşlem
ALES2_sorular-3,page_4.png,5,"İki basamaklı AB, CB ve BA doğal sayıları için AB + CB = BA olduğuna göre, C rakamının alabileceği en büyük değer kaçtır?",Sayı Basamakları,Problemler
ALES2_sorular-3,page_4.png,6,"x, y ve z gerçel sayıları için 2x + 5y = 1, x + 3z = 6, z - y = 2 olduğuna göre, x + y + z toplamı kaçtır?",Denklem Çözme,Salt İşlem
ALES2_sorular-3,page_4.png,7,"x ∈ {1,2}, y ∈ {3,6} ve z ∈ {4,9} olmak üzere, (x + y) * (y + 2z) * (z - 3x) çarpımı bir tek sayıdır. Buna göre, x + y + z toplamı kaçtır?",Sayılar Teorisi,Problemler
ALES2_sorular-3,page_4.png,8,"x gerçel sayısı için 4^(x-1) + 4^x + 4^(x+1) = 84 olduğuna göre, 4^x ifadesinin değeri kaçtır?",Üslü Sayılar,Salt İşlem
ALES2_sorular-3,page_5.png,9,"|x| = y + 1, |x - y| = y + 5. x.y çarpımı kaçtır?",Mutlak Değer,Salt İşlem
ALES2_sorular-3,page_5.png,10,(x+1)/2 - (x-3)/3 >= (x+5)/4 eşitsizliğini sağlayan x pozitif tam sayılarının toplamı kaçtır?,Eşitsizlikler,Salt İşlem
ALES2_sorular-3,page_5.png,11,"A, B ve C kümeleri için X = (A ∩ B) ∪ (A ∩ C) eşitliği veriliyor. B ⊆ C olduğuna göre, I. X ⊆ A II. X ⊆ B III. X ⊆ (A ∩ B) ∩ C ifadelerinden hangileri her zaman doğrudur?",Kümeler,Salt İşlem
ALES2_sorular-3,page_5.png,12,"Gerçek sayılar kümesi üzerinde Δ işlemi x Δ y = x³⋅y + x⋅y³ biçiminde tanımlanıyor. Bir a gerçek sayısı için a Δ 2a = 40 olduğuna göre, a Δ a işleminin sonucu kaçtır?",İşlem Tanımlama,Salt İşlem
ALES2_sorular-3,page_6.png,13,"İki basamaklı bir AB asal sayısı için BA da bir asal sayı ise AB'ye simasal sayı denir. Buna göre, kaç tane simasal sayı vardır?",Asal Sayılar,Problemler
ALES2_sorular-3,page_6.png,14,"İki basamaklı AA, AB, BA ve BB doğal sayılarından; ikisinin 2'ye bölündüğü, ikisinin 2'ye bölünmediği, ikisinin 3'e bölündüğü, ikisinin 3'e bölünmediği, hiçbirinin 5'e bölünmediği, hiçbirinin 7'ye bölünmediği biliniyor. Buna göre, A•B çarpımı kaçtır?",Bölünebilme Kuralları,Problemler
ALES2_sorular-3,page_6.png,15,"Üç basamaklı ABC doğal sayısı, birler basamağındaki rakamın 41 katına eşittir. Buna göre, B'nin alabileceği farklı değerlerin toplamı kaçtır?",Basamak Kavramı,Salt İşlem
ALES2_sorular-3,page_6.png,16,"Ali, Berk, Cem, Doruk, Efe ve Fatih kendi aralarında bir tenis turnuvası düzenlemiştir. Turnuva boyunca herhangi iki kişi arasında en fazla bir maç yapılmıştır. Bu turnuvada Ali, Berk, Cem, Doruk ve Efe sırasıyla 5, 4, 2, 5 ve 3 maç yapmıştır. Buna göre, Fatih bu turnuvada toplam kaç maç yapmıştır?",Sözel Mantık,Problemler
